line,id_point,distance_origin,name_station,elevation,noise,housing_price,census_share_0_18,census_share_18_39,census_share_40_64,census_share_65_100,census_built_a1990,census_built_b1945,census_density,census_income,census_share_poor,census_share_social,city_fiber,city_heritage,city_toilets,city_trees,city_velib,poi_bakery,poi_bank,poi_bar,poi_cafe,poi_clothes,poi_fastfood,poi_hairdresser,poi_hotel,poi_jeweller,poi_kindergarten,poi_nightclub,poi_pharmacy,poi_playground,poi_police,poi_pub,poi_restaurant,poi_school,poi_supermarket,poi_crossing,poi_parking,poi_lamp,historical_rentiers_1829,historical_rentiers_1840,historical_rentiers_1854,historical_rentiers_1885,historical_clothing_1829,historical_clothing_1840,historical_clothing_1854,historical_clothing_1885,historical_food_1829,historical_food_1840,historical_food_1854,historical_food_1885,historical_furniture_1829,historical_furniture_1840,historical_furniture_1854,historical_furniture_1885,historical_luxury_1829,historical_luxury_1840,historical_luxury_1854,historical_luxury_1885
M14,0,0,Olympiades,55.1914383821,48.660713,10720.0740017,.178248,.29319,.325358,.184839,.170902,.313826,253592,26316,.147114,.499581,675.564,12.37231,104642,17853900,82114,199114,92392.60000000001,15829.6,159793,57462.1,339121,192944,44405.4,0,47544.2,0,109251,119734,14873.2,0,386152,46261.6,117385,2063350,1154420,140019,0,0,0,25493.7,0,0,140993,648427,301.819,10752.2,81930.5,1753220,254.255,0,189000,74687.3,0,0,0,83469.8
M14,1,100,,54.9690307257,48.728813,10028.5353104,.177712,.296782,.325725,.179758,.181433,.322201,255349,27173.4,.144082,.467644,785.05,12.58716,86828,14931900,79715.39999999999,274616,91212,22444.8,198053,59189.4,360600,299734,79236.3,0,44730.7,0,137086,74869.60000000001,2100.74,0,569586,62378.7,154718,2179470,1092470,176604,0,0,0,6839.97,1285.52,1449.84,52843.4,315496,0,9866.67,35048.6,1325130,137.927,0,65124.1,28191.5,0,0,0,24795.8
M14,2,200,,53.471674164,50.537636,9700.41845703,.180859,.306945,.328222,.166657,.233572,.337548,260027,27548.1,.143505,.470813,823.985,12.037705,52945.7,10579000,72462.10000000001,329992,89371.5,28097.4,228793,64339.9,376118,419137,102439,0,39823.5,4081.6,143849,23908,0,556.292,829212,95291.89999999999,148256,2065400,1205220,217018,0,0,0,3.32512,1912.38,2358.52,1029.1,138435,0,6265.09,12010.3,1090290,0,0,364.489,1822.28,0,0,0,179.102
M14,3,300,,50.5055421242,50.675674,9908.594921870001,.195578,.30784,.331978,.15074,.318164,.320049,266680,27702.3,.137546,.482801,789.783,12.48127,28183.6,8410150,73433.8,338819,93097.10000000001,33680.3,223099,71824,387225,440252,107509,0,34388.4,13682.3,113497,4593.13,0,7325.65,973550,109815,116446,1918800,1429680,250044,0,0,0,0,52.57,65.8734,0,126336,0,211.015,7926.43,1128080,0,0,0,106.71,0,0,0,4207.59
M14,4,400,,47.6116660672,51.197918,10011.1594727,.207294,.310786,.337035,.135553,.383124,.30577,276507,27726.2,.127858,.498815,708.684,12.41796,38697.4,10140100,81873.2,286701,98921.89999999999,40031.6,203095,78176.2,396624,352518,103355,0,29749.4,14740.4,73675.3,1847.8,0,11297.4,1007620,106845,80318.10000000001,1718660,1657650,266514,0,0,0,0,0,0,0,168929,0,0,1220.32,1203060,0,0,0,1298.19,0,0,0,18996.5
M14,5,500,,44.9697723086,51.466667,10270.1446398,.231423,.313037,.342053,.119631,.478137,.268782,286665,27429.5,.135186,.5099089999999999,590.528,10.7025,72260.10000000001,13844400,91116.3,189191,102111,46242.1,183222,81628,393754,210713,86172.39999999999,0,25692.2,9049.969999999999,47616,105.933,0,18934.9,951690,82623.3,54902.5,1716580,1972950,270062,0,0,0,0,0,0,0,217596,0,0,0,1177210,0,0,0,1035.54,0,0,0,31816.2
M14,6,600,,40.8335842717,53.835617,10418.8919613,.244227,.304904,.348931,.100636,.644503,.195169,296832,27976.1,.12358,.54531,453.638,7.9974399,104264,17309300,105529,103173,102258,50400.1,181465,81463.89999999999,375316,84609.10000000001,56449.6,0,22677.1,1490.59,48125.9,7090.14,207.709,31422.1,791218,45882.5,57323.4,2036910,2255660,266710,0,0,0,0,0,0,0,236511,0,0,0,1041530,0,0,0,69.3026,0,0,0,35293.1
M14,7,700,Bibliothèque François Mitterrand,42.6023790942,57.57143,10715.1292969,.254375,.297023,.360071,.0971782,.684532,.154085,303243,27913,.126111,.591773,321.62,5.7197599,128486,19798400,114397,54464.4,99427.8,51753.1,207222,78040.3,342381,12810.4,36465.5,0,19898.5,0,62185.9,24679.7,500.199,43136.6,601740,21784.8,75357.10000000001,2509210,2296510,264486,0,0,0,.0124675,0,0,0,204947,0,0,0,819920,0,0,0,0,0,0,0,27696.5
M14,8,800,,42.4712223625,53.333332,11021.7861816,.270132,.286845,.372189,.0886666,.7977070000000001,.100538,313551,28783.7,.125066,.669677,222.18,3.9027901,130547,21048800,116958,39784.5,94545.5,50126.5,213006,71254.89999999999,294214,.0131506,21891,0,17425,0,66296.7,40193.7,86.3049,45462.5,474058,15383.7,84393.39999999999,2943890,2145580,260930,0,0,0,0,0,0,0,120718,0,0,0,487519,0,0,0,0,0,0,0,12544
M14,9,900,,38.1084884015,52.777779,11457.2044434,.267728,.293379,.381926,.0853473,.874111,.0567826,313079,30376.9,.12783,.643872,157.648,2.49037,100285,20228100,107215,38532.1,90325.3,45819.4,184334,63419.9,238295,0,7855.89,0,15716.7,15.6165,52083.2,47089.1,0,34669.6,375909,7420.37,78902.5,2889200,1712910,249431,0,0,0,0,0,0,0,33898,0,0,486.505,146567,0,0,0,0,0,0,0,755.43
M14,10,1000,,34.7923926237,55.648148,11368.5867513,.258437,.290373,.387576,.0893507,.880036,.0518973,316134,30457,.135216,.6817879999999999,111.628,1.327716,67323.60000000001,18655000,82930.10000000001,39042,86164.7,40272.3,150742,59779,195493,0,3310.25,0,14016.9,0,30677.8,38858,0,16022.7,318350,501.804,52159.5,2346560,1134890,227931,0,0,0,0,1370.55,0,0,725.889,0,0,21211.1,2090.79,0,0,0,0,0,0,0,0
M14,11,1100,,30.5130924374,62.608696,11006.3405273,.25858,.286015,.383735,.0874685,.926411,.0424179,318347,30794.3,.126948,.706043,82.1478,.47307739,53769.1,20551600,49903.8,42420.9,79068.2,35577.8,104256,62857,169467,0,282.979,0,11510.2,0,11264.9,18309.6,0,805.8869999999999,272862,0,17706.1,1698780,709602,197999,0,0,4823.03,0,16545.3,0,0,0,0,0,130628,0,0,0,0,0,0,0,0,0
M14,12,1200,,28.7608137565,64.333336,10766.4538446,.258472,.286042,.376478,.0875258,.926278,.0425511,318487,30535.3,.126727,.705804,67.55249999999999,.50851202,39165.2,25545300,20506.5,33500,67979.3,32589.8,65832.2,68377.60000000001,152976,0,269.512,4493.15,8779.83,0,1042.3,1523.26,0,2669.37,185315,0,8668.52,1139540,470245,157960,0,5344.21,23170.1,0,37644.6,0,0,0,0,0,295575,0,0,0,0,.0109646,0,0,0,0
M14,13,1300,,31.7821889806,65.75,10544.3182052,.256473,.288475,.37271,.0900477,.888968,.0210643,314121,30966.3,.103775,.652829,61.8089,1.539569,31041.3,29888100,37470.9,29762.9,53916.9,29167.4,68526.5,73334,139500,11.7756,30788,23830.7,6457.82,0,5046.76,8518.24,0,20805.1,222851,0,29126.2,792244,325608,111382,0,20937.3,39290.4,0,59399.3,0,0,0,129.251,331.067,405690,0,0,0,205.447,4909.22,0,0,0,0
M14,14,1400,,32.8159452634,52.75,10240.1637695,.241599,.290378,.374674,.102864,.826923,.0485307,308043,30360.2,.104476,.617557,66.5074,3.0127339,18146,30464900,89299.3,55245.8,39570.1,25730,101893,79038.60000000001,130862,8202.98,93480.39999999999,41788.3,4543.17,0,7659.78,27294.6,0,39594.5,459981,1528.21,44338.8,875499,346624,67897.5,0,30601.5,41428.7,0,64885.4,0,0,0,2315.65,2107.36,415524,0,0,0,808.174,17721,0,0,0,0
M14,15,1500,,32.8670589525,47.027027,9528.2503418,.219252,.312613,.373976,.111978,.7417550000000001,.131296,309699,30174.9,.109728,.521695,89.6228,4.8652859,4957.15,27720200,133222,90655,31448.7,25416.6,125541,85971.89999999999,126335,27711.1,140411,46720.3,2396.13,0,14241.8,41715.8,0,46683.9,705289,16706,44903.7,1126760,496635,37677.4,0,25057.4,28286.1,0,45515.6,0,0,0,4293.49,4104.32,303564,0,0,0,1506.16,28915.9,0,0,0,0
M14,16,1600,Cour Saint-Émilion,33.6710407401,47.708332,9061.76326976,.195677,.338257,.361877,.126599,.618534,.228748,316621,31129.9,.104175,.370577,134.083,6.7452898,174.3,22720300,139841,106100,31890.3,29643,122694,91704.8,123958,40846.5,142038,38535.5,749.722,0,26913,45740.7,0,41375,803286,33209.5,33647.7,1248670,578917,22170,0,10505,10787.4,0,17774.2,0,0,0,6091.04,6158.33,172120,0,0,0,2157.54,34629.5,0,0,0,0
M14,17,1700,,34.5396163917,51.415092,9110.039333770001,.181003,.356616,.345305,.136024,.50675,.313095,316894,31179.3,.107408,.328301,194.817,8.5083504,.101541,15828200,111522,98071.89999999999,34390.2,36795.1,101915,94626.7,121971,44054.4,111183,23303.6,27.5224,0,35844.5,39683.8,0,27623,717468,41829.4,17099,1155850,544711,14477.5,0,502.224,487.233,75.3272,2798.99,403.139,0,1937.26,5753.33,5696.71,89323.10000000001,5701.38,0,0,1764.25,33341.2,0,11.8372,0,425.862
M14,18,1800,,36.0885087798,52.023811,9191.7972168,.181812,.354508,.331487,.143049,.367365,.38218,326813,29899.6,.10917,.333437,278.665,11.257071,1900.81,12133800,77723.7,87387,37873.9,45893.3,97204.60000000001,94905.39999999999,123763,44518.2,72444.10000000001,14857.1,17.4327,0,48159.3,30357.6,0,16049.7,602709,37605.5,8941.190000000001,1044530,502832,17672.6,0,0,0,10473.2,4084.9,6843.95,1.34506,62836.6,7952.17,7756.72,144988,182246,.123585,25.1478,2866.49,49819.6,75.77460000000001,1620.43,898.833,13295.1
M14,19,1900,,34.9274172408,54.814816,9199.278937090001,.183086,.352033,.322223,.144531,.3331,.38457,336583,29865.3,.113545,.324923,320.203,12.35545,4595.73,13237200,67546.5,77928.60000000001,37610.4,47720.9,113801,91883.89999999999,132782,36255.7,53831.6,12460.5,163.474,0,63166.3,27652.2,361.02,12041.5,577871,23382.3,8095.02,1012770,544895,37097.6,0,0,0,17020.4,16440.2,4142.45,742.463,58359.4,21582.8,21473.7,393709,152080,0,0,14811.2,53034.9,0,1.05981,0,10291.3
M14,20,2000,,35.0367230431,53.47826,9177.58438649,.185846,.348225,.325973,.138577,.39666,.365287,339366,30763,.105143,.375658,313.077,10.13551,874.047,17039100,63171.8,54643.9,34282.7,42708.3,123928,83021.39999999999,143288,11785,34495.5,7132.02,176.593,0,69743.39999999999,23767.1,98.861,10817.5,519698,6856.13,4040.86,982426,582340,72827.89999999999,0,0,0,7300.27,36066.5,0,249.362,5227.38,39870.9,39652.6,713494,25706.6,0,0,34664.7,42081.9,0,0,0,102.305
M14,21,2100,,35.390079297,52.897728,9209.879882810001,.189781,.34254,.33141,.136385,.420826,.341645,355291,30626.7,.105046,.403566,296.377,6.9493999,7683.57,21301400,62016.4,24598.8,29605.6,38235.9,118953,68914.3,148438,75.8998,13816.1,2395.97,84.1264,0,62143,11741.9,0,4731.44,367441,18.3656,1502.25,1005720,572068,113907,0,0,0,321.234,46614.7,0,0,0,46784.4,46836.4,957492,21892.4,0,0,46134,30315.6,0,0,0,0
M14,22,2200,,34.7130527398,53.768116,9445.65429688,.196556,.332158,.336504,.132733,.471833,.293511,364871,30591.4,.0996391,.468751,266.729,4.3347802,11079,23301200,68160.2,2967.25,25349.2,35235.6,86114.60000000001,52125.1,144845,1539.82,23203.4,8.099,57.7879,0,42944.9,770.9589999999999,0,63.8274,347358,0,0,1071700,542473,150421,0,0,0,0,42388.2,0,0,0,39003.5,39284.2,1031790,38566.6,0,0,43272.2,12392.5,0,0,0,0
M14,23,2300,,34.8579868401,54.054054,9636.967601099999,.197058,.332559,.334214,.134205,.455866,.291716,374823,30628.4,.0971488,.463957,226.58,2.294471,5195.7,22220500,77101.89999999999,8908.1,22484.3,35120.1,71765.3,36298.7,137198,13910.3,56254.4,0,171.233,0,26009.1,0,0,0,478215,0,0,1094920,522195,182726,0,0,0,0,28611.2,0,0,0,23589.2,23565.3,891406,46522.3,0,.327817,30421.8,765.628,0,0,0,0
M14,24,2400,,34.7193875527,51.603775,9624.476806639999,.197258,.330409,.336727,.135522,.461768,.285123,391151,30528,.0977245,.471353,177.404,1.25476,4129.35,21005200,89781.7,26096,20726.3,35978.9,88506.10000000001,23854,128389,29369.9,83046.8,0,356.046,0,9076.18,0,0,0,611093,0,0,1123680,471191,227818,0,0,0,0,11523.7,0,0,0,7067.5,7002.38,702092,48079.7,0,8523.809999999999,13071.5,0,0,0,0,0
M14,25,2500,,33.7369246934,50.471699,9650.314165899999,.195315,.333711,.337008,.137131,.424489,.301263,397678,30240.9,.102545,.417452,130.16,2.8934219,18011.2,19062100,93586.5,41172.4,20573.4,37695,101714,17762.1,122365,39189.5,90722.89999999999,0,449.474,0,183.5,0,0,0,641114,0,0,1081430,412463,303087,0,0,0,0,634.8680000000001,0,0,0,28.1628,.319917,671492,57411.1,0,36570,930.856,0,0,153.003,0,0
M14,26,2600,Bercy,33.6617858439,50.322582,9245.01552734,.197596,.331821,.331905,.141249,.352671,.369418,407836,30431.3,.0932117,.375151,100.23,5.6316943,33374.3,16457900,83564.89999999999,46821.6,22681,40512.1,97019.2,18895.1,121356,38789.1,76427.8,0,369.691,0,0,0,26.1213,0,525108,0,49.3968,906835,342114,404667,0,0,0,0,0,0,0,.217183,0,0,761239,71805.10000000001,0,67058.10000000001,0,0,0,9790.629999999999,0,0
M14,27,2700,,33.8325727045,52.64706,9062.522518379999,.192567,.332193,.329156,.148567,.33129,.433079,420491,30379.9,.0995232,.302664,93.4128,7.9013886,41584.1,13129100,80655.60000000001,41373.3,30332.6,43071.2,80345.60000000001,21681.5,130037,33345.5,45837.1,0,189.024,0,0,0,204.337,0,334356,1321.31,534.49,752201,290471,508748,0,0,0,0,0,0,0,21.3525,0,26.899,808453,81472.7,0,82225.10000000001,0,0,0,27442.2,0,0
M14,28,2800,,34.3323375523,51.23457,8777.72954102,.185071,.338724,.322314,.156991,.23629,.5587029999999999,428183,31372.4,.102971,.238789,91.51300000000001,9.1450701,45267,10344800,88492.39999999999,34843.1,43159.9,47497,50244.3,23799.7,153958,34220.4,13652,4.83845,25.0058,0,2064.54,2807.62,212.973,0,153733,29665.6,11573,690371,303125,596067,0,0,0,132.864,0,0,5229.62,0,0,8828.67,770056,110257,0,77803,0,21.8764,0,42233.5,0,0
M14,29,2900,,34.4816770508,49.727272,8782.96704102,.175312,.336034,.321501,.166931,.197715,.63889,435434,32257.5,.106785,.229699,91.167,10.5214,46667.7,9379470,83877.2,33244.1,60253.7,54688.2,16018.4,26751.4,188962,41014.7,2724.4,124.322,0,0,13213.8,25878.6,0,1.94182,122806,84697.8,27657.2,618679,358443,652489,0,0,0,874.7619999999999,0,0,18936.1,0,460.384,39277.8,613955,162323,0,66674,0,1098.09,0,46575.2,0,0
M14,30,3000,,34.7987969033,50.68182,9139.114095049999,.172895,.339847,.318674,.166725,.191262,.650463,439924,33393,.107449,.213325,93.9768,12.274108,48606.6,9051050,61383.6,41416.9,78641.2,62587.7,15343.2,30777.5,227408,49066,29554.4,119.963,0,0,32156.1,52998.4,0,4826.12,190958,138334,40629.1,504496,433726,670246,0,950.052,0,450.128,0,86.5325,30720.8,190.597,9598.91,72827,370949,204439,0,76156.7,139.523,975.908,0,39160.4,3803.32,0
M14,31,3100,,36.0136818303,51.688313,9517.38310547,.169742,.341695,.315024,.169767,.17434,.726272,442389,34025,.115277,.199065,113.05,15.36771,46993.4,8725980,52157.6,68033.7,94753.89999999999,70643,93053.2,34975.4,264632,51006.2,86102.3,5.88543,0,0,73794.2,60890.7,0,15428.8,285518,155583,46679.6,717906,518114,649337,0,11790.3,0,6867.6,0,1570.66,34217.3,8528.76,21797.6,99000.3,248080,251158,0,107556,8134.25,109.728,0,22594.3,19002.4,0
M14,32,3200,,35.9182326897,50.094341,9504.12114515,.171012,.336359,.315281,.171868,.174976,.727492,450326,34750.3,.115986,.195563,169.922,19.98781,36279.5,8658450,65791.7,100168,106549,77746.60000000001,228764,40541.9,295222,63264.5,173576,987.276,0,0,122599,44471.7,0,20883.5,440013,124244,38691.7,1331620,614632,598660,0,25702.3,0,43054.9,0,4294.3,29987.7,42444.2,28564.2,103144,294022,307405,0,130428,40997.7,690.817,0,5330.18,32450,0
M14,33,3300,Gare de Lyon,35.2824446275,47.391304,10260.6659582,.171008,.336359,.31279,.171922,.174976,.727492,451716,35528.1,.115986,.195468,273.951,25.214071,24032.4,8676290,95353.3,133497,112629,84117.3,365488,50356,313276,73758.60000000001,341699,8895.82,0,479.11,153605,14781.1,0,15928.5,634433,66177.2,18821.9,2091070,712296,520744,0,33171,0,91130.3,0,15326.6,34206.4,114786,38678.8,103713,378231,383428,0,114182,84654.5,1769.31,0,1.31465,38354.5,0
M14,34,3400,,35.0993356071,53.636364,10752.5236328,.170237,.33552,.313036,.170648,.172864,.741065,459005,36244.1,.115377,.187211,418.332,28.888401,37905.9,9392100,125602,164330,114327,90291.10000000001,469419,68429.89999999999,323105,110301,606056,20388.2,0,668.884,167972,428.631,0,7722.71,878168,16986.5,4929.07,2858640,838856,432807,0,29087.4,998.177,133006,.223619,33863.6,59538,190173,63057.3,120908,527527,549725,0,64546.3,105332,6453.79,0,1412.34,42606.2,1586.73
M14,35,3500,,33.7849258306,53.333332,11299.8817845,.166582,.336478,.313564,.169045,.153286,.786785,466866,36807.9,.114125,.165538,574.178,29.0366,61260.3,10644500,131379,193341,112933,99885.60000000001,525692,96470.39999999999,327999,160614,824072,29683.6,0,85.9554,177730,0,0,1646.36,1112210,407.01,13748.8,3384780,969910,344709,0,16537.8,26248.3,222847,4794.13,62429.4,132334,284670,114362,194418,827116,1157680,0,14956.2,106500,27883.9,5.30747,8068.57,66289.89999999999,11637.7
M14,36,3600,,33.1179071296,51.923077,11674.6307129,.168038,.333484,.312386,.172598,.162692,.768948,465720,37341.8,.1094,.145779,652.336,23.9872,90979.39999999999,11990100,120217,181806,104205,104940,476788,108811,311352,173766,847474,28266.5,0,0,153324,2795.81,0,464.011,1060430,0,22203.1,3373040,1050350,239705,0,4274.01,78839.89999999999,321294,22375.5,98989.39999999999,197178,455945,244681,391360,1354880,2459600,0,6111.41,117017,72044,6961.73,18246.7,71332.3,32114.7
M14,37,3700,,33.6616683439,57.424244,11016.1766602,.168033,.333484,.315368,.172596,.162692,.768948,473250,37218.5,.1094,.145755,634.26,15.55039,112502,13786900,108851,129282,90371.89999999999,98739.39999999999,339614,100411,271337,149524,604415,15119.7,0,0,95615.89999999999,34718.2,0,6052.33,743079,0,18575.7,2861600,1118310,152945,0,11.4469,120694,333267,41896.1,134894,230234,585761,348736,595080,1739650,3460740,0,24044,120435,138182,15288.7,31717.4,50915.2,52918.5
M14,38,3800,,34.5713689002,61.80851,11434.7960526,.166827,.339617,.309232,.174486,.151946,.779273,471842,37301.8,.109623,.126774,563.8,8.0671301,128180,16301000,105108,85989.60000000001,76653.89999999999,87746.39999999999,218964,87174.8,221806,93084.60000000001,294624,1945.97,0,0,51129.9,71882.10000000001,907.853,23286.7,449794,0,9118.52,2386240,1180980,109585,340.081,0,130292,267425,48844,148326,227813,588873,352164,657151,1765510,3533990,3.13513,39949.3,116818,171348,13831.3,42280.4,40555.9,56247.5
M14,39,3900,,33.4933735409,64.800003,12832.8932463,.16215,.341424,.312587,.178885,.138751,.800741,476010,37733.4,.112779,.100065,467.213,4.6635399,134630,18942700,107750,62026,66522.5,78048,133593,81351.39999999999,173407,39137.8,90852.8,0,198.462,0,17720.9,88221,5678.03,42038.7,285292,0,714.551,2143940,1130080,97921.89999999999,19978.5,4539.64,105111,193562,52376.8,132713,195446,503647,271385,547127,1484000,2851620,1108.35,71492.10000000001,121662,160138,6361.29,46084,44595.8,45216.1
M14,40,4000,,34.1202795425,59.390244,13922.2141242,.158972,.338692,.317415,.182764,.141734,.801956,483291,37448,.113988,.104441,387.193,7.9060998,125723,20675800,110446,52414.5,64447.5,76575.8,78905.60000000001,99534.60000000001,140760,9913.73,27491.9,0,1322.22,0,3814.66,83444.7,11382.8,51761.2,257828,27.7103,541.015,2008090,1013890,84475.60000000001,58447,22465.5,62364.7,126393,57251.5,107946,141539,358392,196591,389089,1040000,1859220,12931.1,128043,119547,132208,6151.64,38743.5,38570.1,31194.7
M14,41,4100,,36.2971241339,57.628204,13158.0812988,.159142,.336174,.318676,.185948,.140653,.766561,484895,36718.8,.117889,.129291,336.216,15.849071,102869,21000500,105948,45252.1,67028.8,77289.2,65418.5,141187,117298,20825.3,30464.2,0,3112.14,0,10198.6,57788.5,13440.7,49054.7,276935,8196.84,7500.95,2015770,922037,70701.39999999999,93251.7,46224.7,22164.7,68642.5,61976,78112.5,99072,192821,144627,246504,589112,888892,35460.2,178815,123468,107671,17309.2,24577.3,30892.8,17766.9
M14,42,4200,,35.2885728862,57.348484,12042.8246813,.154737,.322273,.318079,.202457,.143644,.728388,483370,37778,.117375,.115204,332.832,39.838902,67494.39999999999,20123600,97555,42483.6,73057.39999999999,78862.60000000001,77824.39999999999,209990,101656,35216.5,53438.9,2.19572,5189.53,0,19805,21183.1,9750.43,38615.4,295235,32650.2,14750.8,2169850,867339,61784.3,108040,70141.89999999999,8030.55,41799.5,65880.7,54114.1,99236.5,90059.60000000001,121555,190772,427941,480526,50258.3,197384,121324,94035.5,25017.6,21583.7,41600.1,16595.8
M14,43,4300,,34.574052467,57.307693,12904.2915527,.150728,.308796,.321199,.214529,.149127,.7239,486581,38852.9,.118921,.109795,375.165,91.1922,35130.8,19225700,99268.39999999999,35069.2,82424.10000000001,81919.2,86716.8,316897,93216.8,37262.4,90763.10000000001,5888.22,7832.31,0,25795.4,789.586,3161.61,26359.1,338523,56449,20569.8,2331180,893151,56689.6,105200,123667,46718.8,42981,95214,81108.89999999999,191548,99127.10000000001,237517,409074,764152,752297,62129.2,269330,176299,94476.39999999999,26038.5,49952.7,86799.89999999999,40048.9
M14,44,4400,,34.2307134988,59.099998,14033.4649902,.14143,.305595,.323619,.223825,.130082,.735402,482154,39296.2,.130008,.126063,454.504,168.5401,18725.8,18479100,107722,31565.7,94441.5,87825.39999999999,106074,470032,95407.7,44763.6,132807,28564.3,10775.8,0,27375.8,0,0,13605.5,477574,65912.39999999999,26410.8,2565020,1039650,56557.4,102218,222721,170423,73799.10000000001,219036,235244,444400,263573,670774,994877,1602590,1534160,108175,499576,373085,166550,47986,98680.2,182191,113702
